source,desc,alpha,rho,n_params,note
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.01,0.1029625273665313,258.32,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.01,-0.00020500433372939997,258.32,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.005,0.0934279035387045,119.76,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.005,-0.0097396281615562,119.76,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.001,0.0757862511388743,20.25,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,all,0.001,-0.027381280561386404,20.25,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.0316227766016837,0.1001645881731584,477.0100000000001,max rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.1,0.0848284187494946,1664.0400000000002,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.1,-0.015336169423663809,1664.0400000000002,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.05,0.0952684868714279,780.04,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.05,-0.004896101301730502,780.04,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.01,0.0942688851717809,134.93,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.01,-0.0058957030013774975,134.93,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.005,0.077295939899704,61.27,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.005,-0.022868648273454403,61.27,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.001,0.0228383028392509,9.19,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,negative,0.001,-0.07732628533390751,9.19,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.0015848931924611,0.0938606324092016,17.14,max rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.1,0.0778648841668338,1524.25,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.1,-0.015995748242367797,1524.25,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.05,0.0839487296750465,714.12,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.05,-0.009911902734155098,714.12,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.01,0.0904174596733554,123.39,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.01,-0.0034431727358461978,123.39,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.005,0.0882546199239066,58.49,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.005,-0.005606012485295006,58.49,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.001,0.088668330083525,11.06,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_extraversion_average_fu2,positive,0.001,-0.0051923023256766065,11.06,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.0007943282347242,0.1315915390631341,223.25,max rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.1,0.0881991058814765,8509.710000000001,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.1,-0.043392433181657586,8509.710000000001,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.05,0.0984051939205378,5411.4,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.05,-0.03318634514259629,5411.4,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.01,0.1185616149179779,1719.11,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.01,-0.013029924145156191,1719.11,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.005,0.1233356132186527,1007.42,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.005,-0.008255925844481385,1007.42,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.001,0.1315379854065199,270.72,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,all,0.001,-5.3553656614191425e-05,270.72,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.0039810717055349,0.1249095884018731,387.76,max rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.1,0.0896641301751653,3949.64,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.1,-0.03524545822670781,3949.64,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.05,0.1009859678714674,2502.27,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.05,-0.023923620530405712,2502.27,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.01,0.1201011124725835,790.22,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.01,-0.00480847592928961,790.22,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.005,0.1238373432915047,464.54,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.005,-0.0010722451103684083,464.54,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.001,0.120488525011851,124.78,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,negative,0.001,-0.004421063390022101,124.78,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.0006309573444801,0.1346280631077012,100.43,max rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.1,0.0878112556181212,4560.07,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.1,-0.046816807489580003,4560.07,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.05,0.0951664010372918,2909.13,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.05,-0.039461662070409395,2909.13,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.01,0.1135893801082662,928.89,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.01,-0.021038682999434996,928.89,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.005,0.1198366869442349,542.88,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.005,-0.014791376163466305,542.88,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.001,0.1317576829003327,145.94,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_neuroticism_average_fu2,positive,0.001,-0.002870380207368489,145.94,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.005,0.1568080765102079,476.7,max rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.1,0.1198212686620373,6837.52,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.1,-0.0369868078481706,6837.52,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.05,0.134028813500069,3820.89,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.05,-0.022779263010138884,3820.89,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.01,0.1540735135779713,906.05,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.01,-0.0027345629322365894,906.05,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.005,0.1568080765102079,476.7,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.005,0.0,476.7,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.001,0.1489760683846829,103.58,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,all,0.001,-0.00783200812552498,103.58,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.005,0.1582919593181601,245.62,max rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.1,0.1237670749939157,3381.7,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.1,-0.03452488432424439,3381.7,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.05,0.1367752373152644,1910.17,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.05,-0.0215167220028957,1910.17,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.01,0.155504741034692,462.66,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.01,-0.0027872182834680903,462.66,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.005,0.1582919593181601,245.62,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.005,0.0,245.62,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.001,0.1402508475278172,54.32000000000001,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,negative,0.001,-0.0180411117903429,54.32000000000001,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.0079432823472428,0.1361560641957532,358.99,max rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.1,0.1085016013059808,3455.82,fixed alpha 0.1
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.1,-0.027654462889772413,3455.82,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.05,0.1202728147234461,1910.72,fixed alpha 0.05
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.05,-0.015883249472307112,1910.72,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.01,0.1354439039084942,443.39,fixed alpha 0.01
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.01,-0.0007121602872590116,443.39,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.005,0.1349107992970645,231.08,fixed alpha 0.005
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.005,-0.0012452648986887027,231.08,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.001,0.129832019282761,49.260000000000005,fixed alpha 0.001
IMAGEN_mats_sst_fu2_neo_c_openness_average_fu2,positive,0.001,-0.0063240449129922105,49.260000000000005,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,3.9810717055349695e-05,0.0988055884128999,24.5,max rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.1,0.0502464130184783,9958.3,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.1,-0.048559175394421596,9958.3,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.05,0.0575228368372819,6587.7300000000005,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.05,-0.041282751575618,6587.7300000000005,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.01,0.0704258490474878,2284.4,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.01,-0.02837973936541209,2284.4,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.005,0.075993733035158,1380.23,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.005,-0.0228118553777419,1380.23,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.001,0.0848714158407079,395.3,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,all,0.001,-0.013934172572191997,395.3,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.0001258925411794,0.0953730827552936,40.64,max rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.1,0.0592415791654916,5091.21,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.1,-0.036131503589802,5091.21,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.05,0.0653324654963608,3413.19,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.05,-0.030040617258932797,3413.19,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.01,0.075720123436648,1234.01,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.01,-0.019652959318645608,1234.01,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.005,0.0804420301497093,765.42,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.005,-0.014931052605584305,765.42,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.001,0.0867628060130549,232.58,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,negative,0.001,-0.008610276742238701,232.58,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,3.9810717055349695e-05,0.0783725039491737,9.37,max rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.1,0.0316925585459945,4867.09,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.1,-0.04667994540317919,4867.09,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.05,0.0392115539364169,3174.54,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.05,-0.039160950012756796,3174.54,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.01,0.0545550766111409,1050.39,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.01,-0.02381742733803279,1050.39,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.005,0.0584095587189572,614.8100000000001,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.005,-0.019962945230216494,614.8100000000001,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.001,0.0693780878307562,162.72,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_anxiety_sensitivity_average_fu2,positive,0.001,-0.00899441611841749,162.72,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.0125892541179416,0.0167362953534905,384.46,max rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.1,-0.0037475263212761,4027.93,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.1,-0.0204838216747666,4027.93,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.05,0.0041362665999074,1912.2,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.05,-0.012600028753583098,1912.2,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.01,0.0156432057141108,290.14,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.01,-0.0010930896393797004,290.14,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.005,0.0106091295631736,122.58,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.005,-0.006127165790316899,122.58,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.001,-0.0321673828091131,14.24,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,all,0.001,-0.048903678162603596,14.24,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.01,0.0211016644888541,136.92000000000002,max rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.1,-0.0039036149484737,1992.92,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.1,-0.025005279437327797,1992.92,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.05,-5.291855991726817e-05,937.86,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.05,-0.021154583048771367,937.86,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.01,0.0211016644888541,136.92000000000002,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.01,0.0,136.92000000000002,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.005,0.0165688032337299,57.67,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.005,-0.004532861255124199,57.67,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.001,-0.0153590522458316,6.5200000000000005,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,negative,0.001,-0.0364607167346857,6.5200000000000005,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.0158489319246111,0.0211635814077448,264.4,max rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.1,0.0039086934420661,2035.01,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.1,-0.0172548879656787,2035.01,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.05,0.0140150953857631,974.34,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.05,-0.0071484860219817,974.34,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.01,0.0165893285560092,153.22,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.01,-0.0045742528517356,153.22,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.005,0.0083936898407297,64.91,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.005,-0.0127698915670151,64.91,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.001,-0.0344447604447608,7.720000000000001,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_hopelessness_average_fu2,positive,0.001,-0.0556083418525056,7.720000000000001,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.0005011872336272,0.1517072421812728,94.91,max rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.1,0.129524519627455,6731.969999999999,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.1,-0.022182722553817785,6731.969999999999,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.05,0.1367687963282218,4025.42,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.05,-0.014938445853050986,4025.42,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.01,0.1496438532727579,1154.01,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.01,-0.0020633889085149015,1154.01,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.005,0.1498906863756549,657.26,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.005,-0.0018165558056179032,657.26,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.001,0.1482668122076237,168.78,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,all,0.001,-0.0034404299736491006,168.78,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.0079432823472428,0.1443232633840313,576.25,max rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.1,0.128980244261865,3836.39,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.1,-0.01534301912216629,3836.39,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.05,0.134905220118593,2341.36,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.05,-0.009418043265438297,2341.36,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.01,0.1438915156181529,692.22,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.01,-0.0004317477658783986,692.22,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.005,0.1423019368202522,395.58,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.005,-0.0020213265637790967,395.58,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.001,0.1323768473345039,99.61,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,negative,0.001,-0.011946416049527397,99.61,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.0002511886431509,0.1497058653016581,23.8,max rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.1,0.1228701257787188,2895.58,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.1,-0.026835739522939314,2895.58,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.05,0.1302414661196153,1684.06,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.05,-0.01946439918204282,1684.06,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.01,0.1422475473711033,461.79,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.01,-0.00745831793055482,461.79,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.005,0.1435956423642919,261.68,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.005,-0.006110222937366211,261.68,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.001,0.1454730413031786,69.17,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_impulsivity_average_fu2,positive,0.001,-0.004232823998479518,69.17,max rho - alpha = 0.001 rho
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,7.943282347242806e-05,0.1126920453340136,310.01,max rho
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.1,0.0577388127273632,13247.81,fixed alpha 0.1
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.1,-0.0549532326066504,13247.81,max rho - alpha = 0.1 rho
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.05,0.0670469408245637,9900.12,fixed alpha 0.05
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.05,-0.045645104509449905,9900.12,max rho - alpha = 0.05 rho
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.01,0.0872425214878865,4782.280000000001,fixed alpha 0.01
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.01,-0.0254495238461271,4782.280000000001,max rho - alpha = 0.01 rho
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.005,0.0924357490756545,3398.32,fixed alpha 0.005
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.005,-0.020256296258359105,3398.32,max rho - alpha = 0.005 rho
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.001,0.1045508275089402,1435.72,fixed alpha 0.001
IMAGEN_mats_sst_fu2_surps_c_sensation_seeking_average_fu2,all,0.001,-0.008141217825073405,1435.72,max rho - alpha = 0.001 rho
